order_day	customer	product_group	ops	units
01-AUG-13	4190381	A	97.3	1
01-AUG-13	4450804	A	699.1	1
01-AUG-13	1163939	B	43.8	1
02-AUG-13	1609696	B	119.573	1
02-AUG-13	2070226	B	153.761	1
02-AUG-13	2584459	C	198.0	2
02-AUG-13	2907527	B	41.709	1
02-AUG-13	3045805	B	59.658	1
02-AUG-13	3622683	B	96.462	1
02-AUG-13	1687641	B	162.308	1
03-AUG-13	1658673	A	876.1	2
03-AUG-13	1952025	B	256.239	1
03-AUG-13	2378504	B	102.479	1
03-AUG-13	3497631	B	68.205	1
03-AUG-13	3731381	B	68.205	1
03-AUG-13	4121242	B	298.461	3
03-AUG-13	1757613	B	136.667	1
04-AUG-13	1271685	B	76.838	1
04-AUG-13	1418752	C	228.0	1
04-AUG-13	1638800	B	145.214	1
04-AUG-13	1672579	C	164.1	1
04-AUG-13	1876919	B	68.291	1
04-AUG-13	2486301	B	110.94	1
04-AUG-13	2963542	B	222.051	1
04-AUG-13	3176127	A	699.1	1
29-JUL-13	1049019	B	187.949	1
29-JUL-13	1579946	B	76.752	1
30-JUL-13	2863786	A	2637.2	1
30-JUL-13	2918305	B	128.12	1
30-JUL-13	3159858	C	75.21	1
30-JUL-13	3249159	A	2637.2	1
30-JUL-13	3280796	C	118.8	1
30-JUL-13	3343645	B	76.838	1
30-JUL-13	5553713	C	47.01	1
30-JUL-13	1610155	B	162.308	1
30-JUL-13	1612841	B	24.615	1
30-JUL-13	1623109	B	128.12	1
31-JUL-13	2544560	C	117.95	1
31-JUL-13	3202137	B	196.496	1
31-JUL-13	3493109	B	811.367	4
31-JUL-13	3732979	C	27.69	3
31-JUL-13	4448730	B	140.94	1
31-JUL-13	3005056	C	89.74	2
31-JUL-13	3725363	B	30.769	1
31-JUL-13	4262342	A	699.1	1
31-JUL-13	7873703	B	68.291	1
31-JUL-13	8855028	C	139.4	1
31-JUL-13	9385003	B	56.923	1
01-AUG-13	0293743	C	276.67	2
01-AUG-13	0777699	B	247.692	1
01-AUG-13	2907476	C	391.45	1
01-AUG-13	3387896	C	391.45	1
01-AUG-13	3806096	C	391.45	1
01-AUG-13	4115394	B	42.65	1
01-AUG-13	4183683	B	76.9	1
01-AUG-13	5296656	B	170.77	2
01-AUG-13	1004258	B	122.991	1
01-AUG-13	1641826	B	170.855	1
02-AUG-13	3093099	B	247.778	1
02-AUG-13	3490933	B	145.214	1
02-AUG-13	4386714	C	203.42	1
02-AUG-13	6512547	C	103.42	2
02-AUG-13	1732878	B	106.752	1
03-AUG-13	0610861	C	107.69	1
03-AUG-13	1399304	C	733.33	1
03-AUG-13	1587256	B	170.769	1
03-AUG-13	1992723	B	200.769	1
03-AUG-13	2069648	C	53.84	6
03-AUG-13	2740995	B	51.8	1
03-AUG-13	3114961	C	55.38	6
03-AUG-13	3966151	C	262.03	5
03-AUG-13	4297532	A	2768.8	4
03-AUG-13	1656293	B	170.769	1
04-AUG-13	0211021	B	76.752	1
04-AUG-13	1938850	B	111.026	1
04-AUG-13	2755547	B	145.214	1
04-AUG-13	8849979	B	75.897	1
04-AUG-13	9315864	B	128.12	1
04-AUG-13	1442722	B	75.897	1
04-AUG-13	1672817	B	32.8	1
04-AUG-13	1791171	B	213.504	1
05-AUG-13	1936249	B	76.752	1
05-AUG-13	2135081	B	34.103	1
05-AUG-13	2715699	C	42.74	2
05-AUG-13	2933197	B	75.897	1
01-AUG-13	0717366	B	145.214	1
01-AUG-13	3488247	C	49.0	1
01-AUG-13	3641774	B	290.513	1
01-AUG-13	7239603	C	225.3	1
01-AUG-13	1526804	B	85.385	1
01-AUG-13	1701173	B	256.325	1
02-AUG-13	0649893	B	2.137	1
02-AUG-13	2715937	C	323.93	1
02-AUG-13	2865843	C	76.68	3
02-AUG-13	3305463	C	19.49	2
02-AUG-13	3442228	B	153.761	1
02-AUG-13	3752835	B	128.12	1
02-AUG-13	4222817	B	42.65	1
02-AUG-13	9149689	A	699.1	1
02-AUG-13	1720128	B	145.214	1
03-AUG-13	0397052	B	54.615	1
03-AUG-13	1561671	C	94.02	2
03-AUG-13	1899223	B	3.761	1
03-AUG-13	2721054	B	444.359	1
03-AUG-13	3003900	B	30.769	1
03-AUG-13	7093709	B	115.812	1
04-AUG-13	1204467	C	641.02	2
04-AUG-13	1784116	C	49.0	1
05-AUG-13	0983280	B	42.65	1
05-AUG-13	2551598	B	68.205	1
05-AUG-13	2742576	B	102.393	1
05-AUG-13	3209192	B	93.932	1
05-AUG-13	3285046	C	1022.22	2
05-AUG-13	3907705	B	102.479	1
05-AUG-13	4162161	B	81.026	1
05-AUG-13	4288998	B	16.8	1
05-AUG-13	1822383	C	560.68	2
06-AUG-13	0539019	B	111.026	1
06-AUG-13	0780232	B	119.573	1
06-AUG-13	1125944	B	34.103	1
06-AUG-13	2715699	B	307.607	1
06-AUG-13	2754017	B	33.162	1
06-AUG-13	3340534	C	169.23	1
06-AUG-13	3733064	C	235.9	2
06-AUG-13	4054075	C	79.49	1
06-AUG-13	6965801	B	307.521	1
06-AUG-13	7578294	B	51.197	1
06-AUG-13	7901974	B	110.94	1
06-AUG-13	8164080	C	138.0	2
06-AUG-13	8490463	C	169.23	1
07-AUG-13	0520064	C	288.04	3
07-AUG-13	1075250	B	76.9	1
07-AUG-13	1609883	B	85.299	1
07-AUG-13	1903932	A	2637.2	1
07-AUG-13	2217956	A	699.1	1
07-AUG-13	5960863	C	374.36	1
07-AUG-13	0825316	B	290.428	2
08-AUG-13	0078506	C	232.99	1
06-AUG-13	4378639	B	111.026	1
07-AUG-13	0416857	C	203.42	1
07-AUG-13	1217761	C	94.1	1
07-AUG-13	2025312	B	324.616	2
07-AUG-13	2403715	C	98.29	1
07-AUG-13	1876358	B	177.692	1
08-AUG-13	0762926	B	40.0	1
08-AUG-13	1590962	A	168.1	1
08-AUG-13	2724284	C	67.44	1
08-AUG-13	2995230	C	53.84	6
08-AUG-13	3257200	C	232.99	1
08-AUG-13	4221151	B	153.504	2
08-AUG-13	3817537	B	93.846	1
08-AUG-13	1910018	B	152.051	1
08-AUG-13	1912364	B	93.846	1
08-AUG-13	1923108	B	108.12	1
09-AUG-13	0203575	C	203.42	1
09-AUG-13	0815507	C	577.78	2
09-AUG-13	1332171	B	111.026	1
09-AUG-13	1398080	C	203.42	1
09-AUG-13	1644291	A	1398.2	2
09-AUG-13	2073235	B	187.949	1
09-AUG-13	2822187	C	118.8	1
09-AUG-13	3110626	B	111.026	1
09-AUG-13	3382116	A	97.3	1
09-AUG-13	4648565	B	108.12	1
09-AUG-13	4805679	B	158.034	1
09-AUG-13	5161710	A	699.1	1
09-AUG-13	0372555	C	9.23	1
09-AUG-13	1405696	B	11.624	1
09-AUG-13	1951328	A	699.1	1
10-AUG-13	0540379	B	40.0	1
10-AUG-13	0989111	C	98.29	1
10-AUG-13	1332171	B	76.838	1
10-AUG-13	1353591	B	24.9	1
10-AUG-13	1596589	B	76.838	1
10-AUG-13	2923915	A	168.1	1
10-AUG-13	3039413	C	147.44	1
10-AUG-13	4538201	B	34.103	1
10-AUG-13	1979854	B	179.402	1
10-AUG-13	1989680	B	76.838	1
11-AUG-13	1545589	B	187.949	1
11-AUG-13	3654779	B	76.838	1
11-AUG-13	4258619	C	98.29	1
11-AUG-13	5168272	A	699.1	1
11-AUG-13	5960863	C	406.84	2
11-AUG-13	1623738	B	19.9	1
11-AUG-13	1743928	C	27.69	3
11-AUG-13	1989850	C	5380.0	20
11-AUG-13	1997262	B	42.564	1
12-AUG-13	1927817	B	76.838	1
12-AUG-13	2788867	C	951.3	7
12-AUG-13	3076694	B	32.308	1
12-AUG-13	3147023	A	955.8	1
12-AUG-13	3726825	B	185.982	2
12-AUG-13	4542791	B	93.846	1
12-AUG-13	4184788	A	97.3	1
12-AUG-13	6047444	B	399.829	2
12-AUG-13	8016333	B	85.385	1
12-AUG-13	9090104	C	249.0	1
12-AUG-13	9445030	B	76.752	1
12-AUG-13	2029817	B	238.0	1
13-AUG-13	1163939	B	145.214	1
13-AUG-13	1790032	C	406.84	2
13-AUG-13	1857165	C	474.69	3
13-AUG-13	2017424	C	79.49	1
13-AUG-13	2062610	C	153.6	3
13-AUG-13	2063545	B	324.615	1
13-AUG-13	2522936	C	238.46	1
04-AUG-13	4245223	B	43.8	1
04-AUG-13	5370725	B	76.838	1
04-AUG-13	9529112	A	97.3	1
04-AUG-13	1704046	B	109.9	1
05-AUG-13	1460725	A	168.1	1
05-AUG-13	2789105	A	699.1	1
05-AUG-13	3670215	B	75.897	1
05-AUG-13	1442722	B	322.649	3
06-AUG-13	0950623	C	175.21	1
06-AUG-13	1468596	C	169.23	1
06-AUG-13	2570451	B	107.513	1
06-AUG-13	3561483	B	89.658	1
06-AUG-13	9911425	C	72.3	8
06-AUG-13	0364480	B	76.838	1
07-AUG-13	0484245	B	36.239	1
07-AUG-13	2774298	C	559.83	3
07-AUG-13	3525902	B	157.094	1
07-AUG-13	5406765	C	292.01	3
07-AUG-13	8789034	B	358.804	2
07-AUG-13	1182435	C	48.0	1
08-AUG-13	1456798	B	247.778	1
08-AUG-13	4171987	B	76.752	1
08-AUG-13	6277318	B	143.9	1
09-AUG-13	0960534	C	20.0	4
09-AUG-13	2951608	B	37.521	1
09-AUG-13	3197870	B	196.41	1
09-AUG-13	4098666	B	76.838	1
09-AUG-13	4657728	C	203.42	1
09-AUG-13	6109358	C	46.15	5
09-AUG-13	1442722	B	119.487	1
10-AUG-13	0199529	B	69.915	1
10-AUG-13	1997721	B	119.573	1
10-AUG-13	2686799	A	699.1	1
11-AUG-13	1202988	B	45.214	1
11-AUG-13	2289849	B	213.59	1
11-AUG-13	2605913	B	128.12	1
11-AUG-13	3403944	C	98.0	1
11-AUG-13	3400799	B	119.573	1
11-AUG-13	2016183	A	632.4	2
12-AUG-13	1918960	B	56.838	1
05-AUG-13	8185007	B	170.769	1
05-AUG-13	9825609	A	336.2	2
05-AUG-13	1811027	B	124.444	1
05-AUG-13	1811333	B	145.214	1
05-AUG-13	1813611	B	68.291	1
06-AUG-13	1680909	B	410.001	3
06-AUG-13	1786802	B	153.676	2
06-AUG-13	2465374	B	33.162	1
06-AUG-13	2640304	B	76.752	1
06-AUG-13	4046340	C	255.56	1
06-AUG-13	5535999	C	169.23	1
06-AUG-13	6661399	B	76.752	1
06-AUG-13	8888620	C	244.44	2
06-AUG-13	1837020	B	21.829	1
06-AUG-13	1855771	B	34.957	1
07-AUG-13	2361640	B	128.12	1
07-AUG-13	2684810	B	128.12	1
07-AUG-13	3360917	B	452.735	2
07-AUG-13	4259350	B	170.855	1
07-AUG-13	4300048	B	869.0	1
07-AUG-13	3848715	B	33.162	1
07-AUG-13	8361416	B	42.65	1
07-AUG-13	1863727	B	75.897	1
07-AUG-13	1880285	B	1059.47	6
08-AUG-13	0829787	B	239.145	1
08-AUG-13	0949977	B	239.145	1
08-AUG-13	0959939	C	341.88	2
08-AUG-13	1327904	B	59.744	1
08-AUG-13	1755607	B	280.342	1
08-AUG-13	1874522	B	30.684	1
08-AUG-13	3179357	C	232.99	1
08-AUG-13	3591029	A	699.1	1
08-AUG-13	5496389	A	699.1	1
08-AUG-13	5580301	B	55.299	1
08-AUG-13	0868547	B	75.897	1
09-AUG-13	0466021	B	213.59	1
09-AUG-13	0500191	B	45.214	1
09-AUG-13	1632833	C	158.12	1
09-AUG-13	1940448	B	25.9	1
09-AUG-13	2682974	C	203.42	1
09-AUG-13	3899919	C	118.8	1
09-AUG-13	4524125	B	123.932	1
09-AUG-13	4727666	C	203.42	1
09-AUG-13	3102840	C	118.8	1
09-AUG-13	4408950	A	345.1	1
09-AUG-13	6899620	C	25.64	1
09-AUG-13	1396788	B	151.282	1
10-AUG-13	0928659	C	203.42	1
10-AUG-13	1102943	C	50.43	1
10-AUG-13	1272739	B	76.838	1
10-AUG-13	2371262	C	1079.14	2
10-AUG-13	2987886	A	699.1	1
10-AUG-13	4544100	B	45.214	1
10-AUG-13	5212081	B	247.778	1
10-AUG-13	7220172	C	118.8	1
10-AUG-13	9849494	A	699.1	1
10-AUG-13	1978086	B	196.41	1
11-AUG-13	1221144	B	32.308	1
11-AUG-13	2708593	B	110.94	1
11-AUG-13	0428927	B	68.291	1
11-AUG-13	1442722	B	51.197	1
11-AUG-13	1993420	B	111.026	1
11-AUG-13	1995851	B	119.573	1
11-AUG-13	2015180	B	76.838	1
11-AUG-13	2017475	C	294.87	2
12-AUG-13	0654007	B	59.744	1
12-AUG-13	2134146	B	478.292	4
12-AUG-13	2622012	C	110.26	1
12-AUG-13	3138608	B	76.838	1
12-AUG-13	4330053	A	699.1	1
12-AUG-13	0010251	B	273.419	1
12-AUG-13	2040816	B	102.479	1
08-AUG-13	2678027	B	117.761	1
08-AUG-13	4205936	A	2646.0	1
08-AUG-13	0594133	B	68.9	1
09-AUG-13	0396202	A	699.1	1
09-AUG-13	0493629	C	203.42	1
09-AUG-13	1076083	A	2008.8	3
09-AUG-13	1394238	B	68.291	1
09-AUG-13	1893375	B	128.034	1
10-AUG-13	5417747	C	256.41	1
10-AUG-13	6496686	B	274.274	1
10-AUG-13	9937996	B	145.128	2
10-AUG-13	1175669	B	153.761	1
10-AUG-13	1366205	B	128.12	1
11-AUG-13	1921153	B	45.214	1
11-AUG-13	2186098	B	68.291	1
11-AUG-13	3424463	B	9.974	1
11-AUG-13	4314039	C	66.67	1
11-AUG-13	1992400	A	97.3	1
11-AUG-13	2007156	B	76.752	1
11-AUG-13	2014296	B	70.769	1
12-AUG-13	0025075	B	40.0	1
12-AUG-13	0130781	C	76.07	1
12-AUG-13	0135796	B	32.308	1
12-AUG-13	0408867	A	699.1	1
12-AUG-13	1456305	C	100.85	1
12-AUG-13	2131511	B	32.308	1
12-AUG-13	3127558	B	93.932	1
12-AUG-13	3701002	B	213.59	1
12-AUG-13	4117757	C	108.0	1
12-AUG-13	7930806	C	99.0	1
12-AUG-13	1442722	B	102.479	1
12-AUG-13	1986144	B	153.761	1
12-AUG-13	2017475	C	507.69	2
12-AUG-13	2032605	A	182.1	1
13-AUG-13	0935510	B	199.9	1
13-AUG-13	1262369	B	89.658	1
13-AUG-13	2715121	B	196.496	1
13-AUG-13	2750685	B	102.479	1
13-AUG-13	2799781	B	68.291	1
13-AUG-13	3285981	C	179.32	3
14-AUG-13	0915977	B	76.838	1
14-AUG-13	2414765	B	42.8	1
14-AUG-13	2544560	C	139.0	1
14-AUG-13	3463478	C	82.91	1
14-AUG-13	4296682	A	699.1	1
14-AUG-13	4381631	B	93.846	1
15-AUG-13	1452752	B	93.932	1
15-AUG-13	2502383	A	159.3	1
15-AUG-13	2671091	B	93.932	1
15-AUG-13	3160198	C	94.02	2
15-AUG-13	3827414	C	562.39	2
15-AUG-13	4466087	B	83.684	1
16-AUG-13	0914923	C	228.0	1
13-AUG-13	0868547	B	75.897	1
14-AUG-13	2589797	C	160.0	2
14-AUG-13	5441734	C	1565.79	5
14-AUG-13	2097409	B	13.846	1
14-AUG-13	2097528	B	204.957	1
15-AUG-13	1164653	B	589.488	3
15-AUG-13	2346408	B	24.444	1
15-AUG-13	2581671	B	51.197	1
15-AUG-13	5998093	C	63.59	1
15-AUG-13	1832940	B	36.581	1
16-AUG-13	1051552	C	82.05	1
16-AUG-13	2420579	C	74.36	1
16-AUG-13	4370972	B	69.9	1
16-AUG-13	1659098	B	75.897	1
17-AUG-13	0847909	B	93.932	1
17-AUG-13	1279386	A	335.4	1
17-AUG-13	2681699	C	299.15	1
17-AUG-13	2216239	B	107.607	1
18-AUG-13	0310029	C	106.84	1
18-AUG-13	1576070	C	299.0	1
18-AUG-13	2491826	B	76.838	1
18-AUG-13	2667946	B	152.051	1
18-AUG-13	3300006	B	325.185	3
18-AUG-13	2250460	C	9.23	1
19-AUG-13	0464185	A	2637.2	1
19-AUG-13	1952127	B	68.291	1
19-AUG-13	2892533	C	16.67	1
19-AUG-13	3010972	B	68.291	1
19-AUG-13	3166930	C	853.85	1
19-AUG-13	3268539	B	102.393	1
19-AUG-13	4628080	B	196.41	1
19-AUG-13	3137639	B	53.9	1
19-AUG-13	9974461	C	155.0	1
19-AUG-13	0127075	B	167.35	1
19-AUG-13	0482205	B	49.8	1
19-AUG-13	1986144	B	68.291	1
20-AUG-13	1009664	B	85.385	1
20-AUG-13	1062517	B	66.581	1
20-AUG-13	3726825	B	75.385	1
20-AUG-13	4122789	C	642.0	3
20-AUG-13	4021112	C	99.14	2
21-AUG-13	1179222	A	699.1	1
21-AUG-13	1982574	B	68.291	1
21-AUG-13	2378504	B	204.958	2
21-AUG-13	2544560	C	94.87	1
21-AUG-13	4037602	B	93.846	1
12-AUG-13	2893264	B	68.291	1
12-AUG-13	3731381	B	285.726	4
12-AUG-13	2038657	C	100.85	1
13-AUG-13	0017068	C	238.46	1
13-AUG-13	2544560	C	149.0	1
13-AUG-13	2705652	B	119.573	1
13-AUG-13	3852965	B	32.9	1
13-AUG-13	1442722	B	118.206	2
13-AUG-13	1669434	C	238.46	1
14-AUG-13	0896750	B	51.197	1
14-AUG-13	2069648	C	9.23	1
14-AUG-13	2827168	C	49.57	1
14-AUG-13	2889456	B	102.479	1
14-AUG-13	4463384	B	34.103	1
14-AUG-13	4696318	B	148.632	1
14-AUG-13	4386221	A	97.3	1
14-AUG-13	5664536	B	90.427	1
14-AUG-13	0055590	C	117.09	2
14-AUG-13	1645498	C	99.0	1
14-AUG-13	1971626	B	119.573	1
15-AUG-13	0051612	A	699.1	1
15-AUG-13	0081056	B	128.12	1
15-AUG-13	0581825	B	162.222	1
15-AUG-13	2143071	B	45.214	1
15-AUG-13	2218585	B	192.137	1
15-AUG-13	2371551	C	904.62	6
15-AUG-13	2401369	B	93.932	1
15-AUG-13	1197650	A	699.1	1
15-AUG-13	2138039	B	119.573	1
15-AUG-13	2155447	C	170.1	10
16-AUG-13	1601264	C	69.0	1
16-AUG-13	3012451	B	68.291	1
16-AUG-13	4046340	C	255.56	1
16-AUG-13	9925025	C	812.57	4
16-AUG-13	9999043	B	187.949	1
16-AUG-13	2172362	C	46.0	1
16-AUG-13	2193034	B	93.932	1
17-AUG-13	2176935	C	170.0	1
17-AUG-13	2588760	C	203.42	1
17-AUG-13	2613886	C	19.57	1
17-AUG-13	2722669	C	41.88	1
17-AUG-13	2902682	B	111.026	1
17-AUG-13	2946967	B	170.769	1
17-AUG-13	2968472	A	699.1	1
17-AUG-13	6947594	A	699.1	1
18-AUG-13	1368483	C	46.15	5
18-AUG-13	2055776	C	74.36	1
18-AUG-13	3394458	C	264.96	4
18-AUG-13	5875982	B	102.393	1
18-AUG-13	6547465	C	360.0	5
18-AUG-13	2241025	B	196.496	1
18-AUG-13	2246414	B	117.009	1
19-AUG-13	1309068	C	57.95	1
19-AUG-13	1657211	A	2637.2	1
19-AUG-13	2609041	C	124.79	1
19-AUG-13	3968616	B	162.308	1
19-AUG-13	2279139	B	14.188	1
13-AUG-13	0737358	B	273.333	1
13-AUG-13	2014381	B	188.0	1
13-AUG-13	2551989	B	37.521	1
13-AUG-13	4695757	B	66.9	1
13-AUG-13	4355706	B	154.285	2
13-AUG-13	4805679	B	256.24	2
13-AUG-13	1196596	C	79.49	1
14-AUG-13	1452752	B	92.991	1
14-AUG-13	1904646	B	238.06	2
14-AUG-13	2117826	B	76.838	1
15-AUG-13	0874531	C	152.99	1
15-AUG-13	1388781	A	115.0	1
15-AUG-13	2031228	B	127.949	2
15-AUG-13	2691763	B	68.291	1
15-AUG-13	2770388	B	341.71	2
15-AUG-13	3178966	C	4979.5	8
15-AUG-13	4285666	C	758.97	1
15-AUG-13	4046340	C	255.56	1
15-AUG-13	9492137	B	56.838	1
15-AUG-13	0061982	B	187.863	1
16-AUG-13	1485681	B	179.316	1
16-AUG-13	2678112	C	223.93	1
16-AUG-13	2774298	C	729.26	4
16-AUG-13	4137409	A	699.1	1
16-AUG-13	6971700	A	699.1	1
16-AUG-13	8490463	C	223.93	1
16-AUG-13	2171699	C	46.0	1
17-AUG-13	0443666	B	42.65	1
17-AUG-13	1592169	C	78.0	1
17-AUG-13	2736269	B	102.393	1
17-AUG-13	3269066	B	870.0	1
17-AUG-13	4639878	B	93.932	1
17-AUG-13	2230893	B	290.428	2
17-AUG-13	2231131	B	128.12	1
18-AUG-13	0343060	B	29.744	1
18-AUG-13	0474130	A	699.1	1
18-AUG-13	0777257	A	2637.2	1
18-AUG-13	1029928	C	30.0	1
18-AUG-13	1375929	C	605.13	1
18-AUG-13	1657211	A	1398.2	2
18-AUG-13	2587706	B	56.923	1
18-AUG-13	2926907	C	94.87	1
18-AUG-13	3963312	B	598.12	2
18-AUG-13	3402686	C	143.59	1
18-AUG-13	9300581	C	47.01	1
18-AUG-13	0939454	B	45.983	1
18-AUG-13	1770499	A	435.4	1
19-AUG-13	1505265	C	72.22	1
19-AUG-13	2014007	A	699.1	1
19-AUG-13	3022396	C	1077.78	2
20-AUG-13	0130237	A	699.1	1
20-AUG-13	2508299	B	153.761	1
20-AUG-13	2544560	C	227.35	3
16-AUG-13	1916359	B	704.274	2
16-AUG-13	2833662	C	82.05	1
16-AUG-13	3023569	B	68.291	1
16-AUG-13	3634702	A	97.3	1
16-AUG-13	4046340	B	29.8	1
16-AUG-13	8247074	C	82.05	1
16-AUG-13	0066674	B	76.752	1
16-AUG-13	2058581	C	163.29	2
16-AUG-13	2188240	B	68.291	1
17-AUG-13	1149098	C	76.07	1
17-AUG-13	1368670	B	117.009	1
17-AUG-13	2164984	B	85.385	1
17-AUG-13	2321112	C	74.36	1
17-AUG-13	2365975	C	18.8	1
17-AUG-13	2587808	B	143.821	1
17-AUG-13	2995230	C	55.38	6
17-AUG-13	3134851	A	213.7	1
17-AUG-13	3522842	A	2637.2	1
17-AUG-13	8611724	B	76.752	1
17-AUG-13	0290258	B	189.9	1
17-AUG-13	2201721	B	93.932	1
18-AUG-13	0968507	C	152.99	1
18-AUG-13	1204178	C	124.79	1
18-AUG-13	1273470	B	93.846	1
18-AUG-13	2736269	B	363.139	2
18-AUG-13	2792573	B	102.479	1
18-AUG-13	3187449	B	29.8	1
18-AUG-13	3629177	B	29.0	1
18-AUG-13	3770991	B	102.479	1
18-AUG-13	4692102	B	76.838	1
19-AUG-13	0668593	A	699.1	1
19-AUG-13	1878143	B	32.8	1
19-AUG-13	1981503	A	699.1	1
19-AUG-13	2337772	B	51.197	1
19-AUG-13	2414323	B	162.051	1
19-AUG-13	2490432	B	32.8	1
19-AUG-13	2516646	B	56.923	1
19-AUG-13	2876162	B	145.043	1
19-AUG-13	4181847	C	9.23	1
19-AUG-13	4590425	C	189.0	1
19-AUG-13	5296656	B	68.291	1
19-AUG-13	5616511	C	537.49	3
19-AUG-13	2274702	B	81.026	1
20-AUG-13	0747252	B	68.205	1
20-AUG-13	1737621	B	145.043	1
20-AUG-13	2794052	C	124.79	1
20-AUG-13	3505485	B	59.744	1
20-AUG-13	3595857	C	74.36	1
20-AUG-13	5760875	B	162.308	1
20-AUG-13	6556900	C	239.0	1
20-AUG-13	1617686	C	67.52	1
21-AUG-13	2970988	C	174.36	3
22-AUG-13	0580856	C	41.88	1
22-AUG-13	4037483	B	45.214	1
22-AUG-13	4458607	B	38.291	1
22-AUG-13	9237766	B	45.214	1
22-AUG-13	0946509	C	49.57	1
22-AUG-13	2394569	B	76.752	1
23-AUG-13	1026868	C	263.25	1
23-AUG-13	1468596	C	263.25	1
23-AUG-13	3559052	B	273.419	1
23-AUG-13	2420205	B	127.692	3
24-AUG-13	3284553	A	699.1	1
24-AUG-13	4425644	B	42.65	1
24-AUG-13	4805679	B	128.12	1
24-AUG-13	1681079	C	83.76	2
21-AUG-13	9937996	B	145.128	2
21-AUG-13	0028594	B	25.9	1
22-AUG-13	0723741	C	65.9	1
22-AUG-13	1056567	B	136.667	1
22-AUG-13	3494078	B	76.838	1
22-AUG-13	5373904	B	21.641	1
22-AUG-13	2400315	C	99.0	1
23-AUG-13	2531334	C	507.69	2
23-AUG-13	4008464	B	85.385	1
23-AUG-13	4254012	C	84.6	10
23-AUG-13	9819302	C	38.0	2
23-AUG-13	2320500	B	75.385	1
24-AUG-13	0499324	C	425.64	1
24-AUG-13	0617491	A	1398.2	2
24-AUG-13	0988414	B	35.897	1
24-AUG-13	1083257	C	68.29	1
24-AUG-13	3241186	A	1398.2	2
25-AUG-13	1394000	B	196.41	1
25-AUG-13	1652689	C	100.0	1
25-AUG-13	1981928	B	279.9	1
25-AUG-13	2584459	C	256.0	1
25-AUG-13	3024300	C	8.46	1
25-AUG-13	5824931	B	73.333	1
25-AUG-13	0819077	B	63.932	1
26-AUG-13	3553000	B	75.8	1
26-AUG-13	3352842	B	59.487	1
26-AUG-13	7420976	A	876.1	1
26-AUG-13	2532592	B	70.769	1
27-AUG-13	0493629	C	38.46	1
27-AUG-13	1120334	C	410.26	1
27-AUG-13	1571225	B	56.923	1
27-AUG-13	2320347	C	238.0	2
27-AUG-13	2582538	B	504.188	1
27-AUG-13	3917242	B	116.068	1
27-AUG-13	7622766	C	310.0	1
27-AUG-13	1182435	C	156.0	4
27-AUG-13	2398955	C	79.49	1
27-AUG-13	2565334	B	119.573	1
28-AUG-13	0529244	C	341.03	1
28-AUG-13	0549933	C	160.68	2
28-AUG-13	0966059	B	179.145	1
28-AUG-13	1839485	B	196.41	1
28-AUG-13	2117622	B	129.9	1
28-AUG-13	2154699	C	769.23	1
28-AUG-13	3367598	B	106.9	1
28-AUG-13	3650427	A	106.2	1
28-AUG-13	4046340	C	255.56	1
28-AUG-13	2628965	B	32.8	1
29-AUG-13	0956267	C	64.44	1
29-AUG-13	1144729	C	67.52	1
29-AUG-13	1504398	B	136.667	1
29-AUG-13	2173161	B	110.941	2
29-AUG-13	1664351	C	76.07	1
29-AUG-13	2638502	B	119.573	1
30-AUG-13	8787402	C	178.63	2
31-AUG-13	0271864	B	76.838	1
31-AUG-13	0339014	B	187.863	1
31-AUG-13	1430856	B	193.47	1
31-AUG-13	2192099	A	345.1	1
31-AUG-13	2689213	C	223.93	1
01-SEP-13	1274303	B	42.65	1
01-SEP-13	3599138	A	115.0	1
01-SEP-13	2787201	B	57.179	1
20-AUG-13	0049028	B	3.932	1
20-AUG-13	2138430	C	1142.0	2
20-AUG-13	2516646	B	56.923	1
20-AUG-13	2742389	C	124.79	1
20-AUG-13	3011754	B	70.769	1
20-AUG-13	2319395	C	1277.78	1
21-AUG-13	0120513	C	1090.6	2
21-AUG-13	1039074	C	35.0	2
21-AUG-13	1767915	B	118.632	1
21-AUG-13	2583711	C	853.85	1
21-AUG-13	2704785	C	213.68	2
21-AUG-13	2739414	C	448.0	2
21-AUG-13	3327274	B	68.205	1
21-AUG-13	4256018	C	33.33	1
21-AUG-13	4279733	B	68.291	1
21-AUG-13	6274394	B	161.368	1
21-AUG-13	0925378	C	84.62	1
22-AUG-13	1204586	C	237.61	3
22-AUG-13	2189549	C	99.0	1
22-AUG-13	2623253	C	45.38	5
22-AUG-13	2864517	B	68.291	1
22-AUG-13	3322293	C	68.0	1
22-AUG-13	3451544	B	18.462	1
22-AUG-13	4805679	B	128.12	1
22-AUG-13	1442722	B	56.838	1
23-AUG-13	0531080	B	66.504	1
23-AUG-13	1308830	A	699.1	1
23-AUG-13	1450440	C	109.4	1
23-AUG-13	1465349	B	119.487	1
23-AUG-13	2559486	C	424.79	2
23-AUG-13	2714254	C	263.25	1
23-AUG-13	3249771	C	630.76	2
23-AUG-13	3562894	B	76.838	1
24-AUG-13	0156859	B	170.769	1
24-AUG-13	2485876	B	110.94	1
25-AUG-13	3096448	C	176.0	2
26-AUG-13	0012580	C	218.8	2
26-AUG-13	1209992	A	780.0	1
26-AUG-13	3592695	A	193.8	1
27-AUG-13	0802145	B	211.88	1
27-AUG-13	1670675	C	239.0	1
